MSNO,total_dur,PostalCode,lat,long,address
41554,40.0,601219,1.34060750883164,103.737453992981,219A JURONG EAST STREET 21 SINGAPORE 601219
41559,810.0,600241,1.3414812934447,103.742973359591,241 JURONG EAST STREET 24 SINGAPORE 600241
41564,6240.0,600306,1.34607046577403,103.735252691468,306 JURONG EAST STREET 32 HONG KAH EAST GARDEN SINGAPORE 600306
41565,120.0,600306,1.34607046577403,103.735252691468,306 JURONG EAST STREET 32 HONG KAH EAST GARDEN SINGAPORE 600306
41567,540.0,600307,1.34652151786552,103.734843138868,307 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600307
41569,360.0,600308,1.34730790760381,103.734583963199,308 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600308
41569,360.0,600308,1.34730790760381,103.734583963199,308 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600308
41577,1530.0,600043,1.32110255874093,103.741674029792,43 TEBAN GARDENS ROAD SINGAPORE 600043
41584,120.0,642216,1.35045319598788,103.712256991806,216B BOON LAY AVENUE BOON LAY VIEW SINGAPORE 642216
41587,9360.0,642180,1.34783388478562,103.709071008155,180B BOON LAY DRIVE MY FIRST SKOOL SINGAPORE 642180
41590,540.0,640205,1.34485415589358,103.71571623191,205 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640205
41593,3120.0,640263,1.3451004516425,103.706911682245,263 BOON LAY DRIVE HDB PUBLIC SHELTERS SINGAPORE 640263
41594,1680.0,640208,1.34700367367083,103.714216413585,208 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640208
41598,360.0,614140,1.32759130033551,103.724631921446,140D CORPORATION DRIVE YUNG HO SPRING I SINGAPORE 614140
41604,4500.0,640438,1.35140999298197,103.723600768486,438 JURONG WEST AVENUE 1 SINGAPORE 640438
41612,240.0,642679,1.3439082086186,103.706055263416,679B JURONG WEST CENTRAL 1 SINGAPORE 642679
41622,1800.0,640474,1.34809707501986,103.724184231142,474 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640474
41623,1440.0,640481,1.34684614465939,103.725229988301,481 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640481
41625,720.0,640413,1.35327579127819,103.725111457509,413 JURONG WEST STREET 42 SINGAPORE 640413
41633,60.0,640522,1.34645396448389,103.716657742535,522 JURONG WEST STREET 52 SINGAPORE 640522
41637,60.0,640534,1.34896771891724,103.717106045626,534 JURONG WEST STREET 52 SINGAPORE 640534
41646,120.0,642661,1.33599339068682,103.705617495141,661B JURONG WEST STREET 64 SINGAPORE 642661
41650,180.0,641665,1.34009318644463,103.703124315086,665A JURONG WEST STREET 64 PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 665A (KN) SINGAPORE 641665
41651,480.0,641668,1.3418314445114,103.702880772704,668A JURONG WEST STREET 64 SINGAPORE 641668
41655,6000.0,640626,1.34184739328867,103.698516715611,626 JURONG WEST STREET 65 SINGAPORE 640626
41656,480.0,640629,1.34251756766153,103.699667819397,629 JURONG WEST STREET 65 SINGAPORE 640629
41657,1200.0,640632,1.34395708826043,103.69981557618,632 JURONG WEST STREET 65 SINGAPORE 640632
41665,960.0,641671,1.3439721914708,103.702307667142,671A JURONG WEST STREET 65 MY FIRST SKOOL SINGAPORE 641671
41667,1440.0,640704,1.34079662973673,103.695183363683,704 JURONG WEST STREET 71 SINGAPORE 640704
41671,180.0,640745,1.34701378802091,103.697951572709,745 JURONG WEST STREET 73 HDB PUBLIC SHELTERS SINGAPORE 640745
41673,180.0,640766,1.34980497668919,103.697761922949,766 JURONG WEST STREET 74 SINGAPORE 640766
41694,2880.0,610323,1.33681564886221,103.723914182691,323 TAH CHING ROAD HDB PUBLIC SHELTERS SINGAPORE 610323
41700,360.0,610184,1.33332140109047,103.722288614113,184 YUNG SHENG ROAD CORPORATION SPRING SINGAPORE 610184
49002,60.0,822405,1.41606976127308,103.901828257181,405B NORTHSHORE DRIVE NORTHSHORE RESIDENCES I SINGAPORE 822405
49003,8400.0,821406,1.41592843635532,103.900923218457,406A NORTHSHORE DRIVE NORTHSHORE RESIDENCES I SINGAPORE 821406
49010,1200.0,822409,1.41758014529069,103.902672012959,409B NORTHSHORE DRIVE NORTHSHORE RESIDENCES II SINGAPORE 822409
49011,600.0,823409,1.41773804355261,103.902933742014,409C NORTHSHORE DRIVE NORTHSHORE RESIDENCES II SINGAPORE 823409
49012,360.0,824409,1.4179727445199,103.90319671991,409D NORTHSHORE DRIVE NORTHSHORE RESIDENCES II SINGAPORE 824409
4001701,2880.0,090115,1.27535201369639,103.826950180582,115 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090115
4001901,570.0,080012,1.27447615957187,103.84007025349,12 CANTONMENT CLOSE CANTONMENT TOWERS SINGAPORE 080012
4002701,9450.0,101109,1.28095771309777,103.809440153696,109A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101109
4002901,60.0,080005,1.27668433818668,103.839459108754,5 EVERTON PARK EVERTON PARK SINGAPORE 080005
4007101,1800.0,090017,1.27776786253278,103.821702419401,17 TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 090017
4007601,480.0,100054,1.27359718662062,103.811942133272,54 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100054
4007901,3600.0,100076,1.27438363830311,103.808741773193,76 TELOK BLANGAH DRIVE SINGAPORE 100076
4008001,150.0,100086,1.27675646378157,103.808525245963,86 TELOK BLANGAH HEIGHTS SINGAPORE 100086
4008101,4320.0,090030,1.27298528304053,103.820252009798,30 TELOK BLANGAH RISE SINGAPORE 090030
4008202,4320.0,090030,1.27298528304053,103.820252009798,30 TELOK BLANGAH RISE SINGAPORE 090030
4008301,1200.0,090030,1.27298528304053,103.820252009798,30 TELOK BLANGAH RISE SINGAPORE 090030
4008401,600.0,090040,1.27209926567831,103.823245112725,40 TELOK BLANGAH RISE SINGAPORE 090040
4008901,2880.0,570147,1.34387703291754,103.855106377701,147 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570147
4009001,360.0,570150,1.34452706951365,103.855213610381,150 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570150
4009201,720.0,570102,1.3451431233477,103.847990805259,102 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570102
4009301,60.0,570112,1.34681029782167,103.84904106054,112 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570112
4009401,2760.0,570130,1.34590888814549,103.851015987254,130 BISHAN STREET 12 SINGAPORE 570130
4009901,480.0,570170,1.34642029733671,103.853592501555,170 BISHAN STREET 13 SINGAPORE 570170
4010001,12240.0,570172,1.34748317620022,103.85354374139,172 BISHAN STREET 13 SINGAPORE 570172
4010601,1200.0,570201,1.35506686853913,103.846946060532,201 BISHAN STREET 23 SINGAPORE 570201
4010701,150.0,570227,1.35807055643058,103.84713811731,227 BISHAN STREET 23 HDB PUBLIC SHELTERS SINGAPORE 570227
4010801,960.0,570266,1.35793002051239,103.842088092204,266 BISHAN STREET 24 SINGAPORE 570266
4011101,600.0,570290,1.35613778516576,103.844897654796,290 BISHAN STREET 24 BISHAN HEIGHTS SINGAPORE 570290
4011401,1440.0,570449,1.35808106284654,103.83079059602,449 SIN MING AVENUE SIN MING COURT SINGAPORE 570449
4011501,900.0,570453,1.35904538127014,103.829898490029,453 SIN MING AVENUE SIN MING COURT SINGAPORE 570453
4012001,6000.0,590003,1.33877430429858,103.775254200454,3 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590003
4012101,4320.0,590007,1.33737314445096,103.775043151688,7 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590007
4012201,8640.0,380102,1.32048087061174,103.882472846091,102 ALJUNIED CRESCENT NKF DIALYSIS CENTRE ALJUNIED SINGAPORE 380102
4012601,720.0,390052,1.31067221805457,103.88503171279,52 CASSIA CRESCENT SINGAPORE 390052
4012701,1080.0,370034,1.32904361761824,103.887438053241,34 CIRCUIT ROAD SINGAPORE 370034
4012901,720.0,370039,1.32742994958168,103.885681564016,39 CIRCUIT ROAD SINGAPORE 370039
4013201,13650.0,370057,1.32472311721669,103.886685702383,57 CIRCUIT ROAD SINGAPORE 370057
4013301,1560.0,370060,1.32555253561538,103.886532776037,60 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370060
4013501,1500.0,371082,1.32428910717838,103.889760526482,82A CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 371082
4014001,1440.0,400023,1.32430637458121,103.902160591904,23 EUNOS CRESCENT EUNOS CRESCENT VIEW SINGAPORE 400023
4014101,1800.0,400024,1.32377995139071,103.902330351336,24 EUNOS CRESCENT SINGAPORE 400024
4014201,2040.0,400024,1.32377995139071,103.902330351336,24 EUNOS CRESCENT SINGAPORE 400024
4014301,13200.0,400411,1.31859419589813,103.899680218483,411 EUNOS ROAD 5 SINGAPORE 400411
4014501,1470.0,404002,1.31740511166912,103.89777455271,2B GEYLANG SERAI SRI GEYLANG SERAI SINGAPORE 404002
4014901,2400.0,390049,1.30886331826405,103.885372677037,49 JALAN TIGA YOUNG TALENTS PRESKOOL PTE LTD SINGAPORE 390049
4015701,540.0,381043,1.31681884371364,103.876639624866,43A SIMS DRIVE SINGAPORE 381043
4015801,1200.0,380044,1.31623521060435,103.876881159027,44 SIMS DRIVE SIMS VISTA SINGAPORE 380044
4016101,720.0,400301,1.33068802490987,103.901953040703,301 UBI AVENUE 1 SINGAPORE 400301
4016101,720.0,400301,1.33068802490987,103.901953040703,301 UBI AVENUE 1 SINGAPORE 400301
4017101,555.0,210038,1.31658921051201,103.848909726181,38 CAMBRIDGE ROAD SINGAPORE 210038
4017401,960.0,210012,1.31198113120325,103.851638487106,12 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210012
4017701,6240.0,330056,1.32364514773996,103.868295292623,56 GEYLANG BAHRU GEYLANG BAHRU RIVERPOINT SINGAPORE 330056
4018501,900.0,330064,1.32036885070648,103.868340801014,64 KALLANG BAHRU PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 64 (KN) SINGAPORE 330064
4019001,240.0,324108,1.31984417513752,103.859462494536,108C MCNAIR ROAD TOWNER HEIGHTS SINGAPORE 324108
4019101,300.0,322113,1.32142575611025,103.860194689384,113A MCNAIR ROAD MCNAIR TOWERS SINGAPORE 322113
4019301,3000.0,324113,1.32088235344697,103.860331710143,113C MCNAIR ROAD MCNAIR TOWERS SINGAPORE 324113
4020401,360.0,321021,1.32478615314534,103.862194367527,21 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 321021
4020501,900.0,321021,1.32478615314534,103.862194367527,21 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 321021
4020601,120.0,321105,1.32048559152829,103.861074545823,105 TOWNER ROAD NEIGHBOURHOOD POLICE POST KALLANG SINGAPORE 321105
4021301,240.0,440030,1.30422279476766,103.911164021354,30 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440030
4021401,2880.0,440032,1.303178277126,103.911806642809,32 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440032
4021901,300.0,440012,1.30460708550376,103.915739855584,12 MARINE TERRACE MARINE TERRACE BREEZE SINGAPORE 440012
4022101,2880.0,440015,1.30484546888462,103.914257399726,15 MARINE TERRACE MARINE PARADE FIRE POST SINGAPORE 440015
4022201,180.0,440019,1.30452210196584,103.915054010998,19 MARINE TERRACE MARINE TERRACE BREEZE SINGAPORE 440019
4022401,1080.0,440055,1.30542368483748,103.914004754803,55 MARINE TERRACE MARINE TERRACE HAVEN SINGAPORE 440055
4022601,180.0,321016,1.32813370856146,103.85955995036,16 JALAN TENTERAM SINGAPORE 321016
4023201,18000.0,320082,1.32387379240679,103.856482753763,82 WHAMPOA DRIVE WHAMPOA SPRING SINGAPORE 320082
4023401,240.0,320099,1.32081280371197,103.853803793872,99 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320099
4024201,120.0,050004,1.28180062242257,103.842908159495,4 SAGO LANE SINGAPORE 050004
4024401,2160.0,082002,1.27521197962545,103.842708898883,2 TANJONG PAGAR PLAZA MY FIRST SKOOL SINGAPORE 082002
4029801,2400.0,180264,1.29900941828595,103.852284903161,264 WATERLOO STREET SINGAPORE 180264
4029901,120.0,341115,1.33645283610396,103.87276093968,115A ALKAFF CRESCENT ALKAFF LAKEVIEW SINGAPORE 341115
4029901,120.0,341115,1.33645283610396,103.87276093968,115A ALKAFF CRESCENT ALKAFF LAKEVIEW SINGAPORE 341115
4030201,480.0,342105,1.33347403879152,103.870490405284,105B BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 342105
4031101,2400.0,310107,1.34121948900326,103.847288831588,107 LORONG 1 TOA PAYOH DBS TOA PAYOH NORTH BRANCH SINGAPORE 310107
4032501,720.0,310152,1.33416708512554,103.845891140252,152 LORONG 2 TOA PAYOH TOA PAYOH TOWERS SINGAPORE 310152
4032601,180.0,310097,1.33862553170269,103.847769289898,97 LORONG 3 TOA PAYOH PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 97 (KN) SINGAPORE 310097
4032901,120.0,310066,1.3350133256365,103.851778402294,66 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310066
4033001,480.0,312082,1.33562239265484,103.848851474907,82B LORONG 4 TOA PAYOH SINGAPORE 312082
4033701,60.0,310059,1.33675035701881,103.851794384284,59 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310059
4034301,240.0,310007,1.33805369690152,103.857286902601,7 LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 310007
4034601,2100.0,310214,1.34183370695987,103.854370726041,214 LORONG 8 TOA PAYOH SINGAPORE 310214
4035001,4800.0,310230,1.33825592680641,103.859303071005,230 LORONG 8 TOA PAYOH TOA PAYOH EIGHT SINGAPORE 310230
4035201,2460.0,310231,1.33696011414514,103.859489719839,231 LORONG 8 TOA PAYOH NEIGHBOURHOOD POLICE POST KIM KEAT SINGAPORE 310231
4035401,300.0,310234,1.33860148626926,103.857914069837,234 LORONG 8 TOA PAYOH TOA PAYOH EIGHT SINGAPORE 310234
4035501,240.0,350102,1.3336901273759,103.868810587506,102 POTONG PASIR AVENUE 1 SINGAPORE 350102
4035601,360.0,350108,1.33472004322162,103.867928446438,108 POTONG PASIR AVENUE 1 SINGAPORE 350108
4035801,450.0,350121,1.33576029177039,103.865596996588,121 POTONG PASIR AVENUE 1 SINGAPORE 350121
4035901,240.0,350122,1.3349317199816,103.866124988651,122 POTONG PASIR AVENUE 1 SINGAPORE 350122
4036001,810.0,350140,1.33381551462422,103.866824943073,140 POTONG PASIR AVENUE 3 SINGAPORE 350140
4036101,180.0,310177,1.3339024585093,103.848844742805,177 TOA PAYOH CENTRAL UNIHEALTH 24-HR CLINIC SINGAPORE 310177
4036201,600.0,310185,1.33272795858038,103.849994231509,185 TOA PAYOH CENTRAL TOA PAYOH CENTRAL SINGAPORE 310185
4036201,600.0,310185,1.33272795858038,103.849994231509,185 TOA PAYOH CENTRAL TOA PAYOH CENTRAL SINGAPORE 310185
4036401,120.0,313079,1.33466057880014,103.848577764995,79C TOA PAYOH CENTRAL CENTRAL HORIZON SINGAPORE 313079
4036801,240.0,310199,1.34203351013688,103.850648936995,199 TOA PAYOH NORTH DEERLAND PRE - SCHOOL BY BISHAN NORTH CCC SINGAPORE 310199
4036901,1440.0,310201,1.34113803607795,103.850126597142,201 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310201
4037101,2250.0,360005,1.33372865982665,103.879898473982,5 UPPER ALJUNIED LANE JOO SENG GREEN SINGAPORE 360005
4037201,1200.0,460423,1.32797614118511,103.927565110763,423 BEDOK NORTH AVENUE 1 GARDEN HILL SINGAPORE 460423
4037301,84000.0,460519,1.33087614142097,103.928059854349,519 BEDOK NORTH AVENUE 1 SINGAPORE 460519
4037501,1080.0,460133,1.32756257230307,103.93573462699,133 BEDOK NORTH AVENUE 3 SINGAPORE 460133
4037601,180.0,460136,1.32815498828204,103.93522082327,136 BEDOK NORTH AVENUE 3 SINGAPORE 460136
4038501,1500.0,460181,1.32668601317692,103.941272008827,181 BEDOK NORTH ROAD VISTA 8 SINGAPORE 460181
4038601,1440.0,460182,1.3268699405257,103.941832797556,182 BEDOK NORTH ROAD VISTA 8 SINGAPORE 460182
4038701,2700.0,460182,1.3268699405257,103.941832797556,182 BEDOK NORTH ROAD VISTA 8 SINGAPORE 460182
4039601,900.0,460420,1.32774467875638,103.928874390405,420 BEDOK NORTH STREET 1 GARDEN HILL SINGAPORE 460420
4039901,135.0,460503,1.33148846832741,103.932465357827,503 BEDOK NORTH STREET 3 MY FIRST SKOOL SINGAPORE 460503
4040001,6480.0,460504,1.33188000305479,103.932389359044,504 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460504
4040301,480.0,460525,1.33460113941761,103.929445271638,525 BEDOK NORTH STREET 3 SINGAPORE 460525
4040401,1440.0,460530,1.33371332018833,103.927020293564,530 BEDOK NORTH STREET 3 SINGAPORE 460530
4040501,6450.0,460534,1.33303698213001,103.924812248346,534 BEDOK NORTH STREET 3 SINGAPORE 460534
4040601,2520.0,460534,1.33303698213001,103.924812248346,534 BEDOK NORTH STREET 3 SINGAPORE 460534
4040801,1440.0,460544,1.33054567545015,103.924246700188,544 BEDOK NORTH STREET 3 SINGAPORE 460544
4040902,540.0,460544,1.33054567545015,103.924246700188,544 BEDOK NORTH STREET 3 SINGAPORE 460544
4041202,1920.0,460554,1.33262715051315,103.928172121608,554 BEDOK NORTH STREET 3 KAKI BUKIT GREEN SINGAPORE 460554
4041401,69000.0,460556,1.33264274540102,103.922504347171,556 BEDOK NORTH STREET 3 SINGAPORE 460556
4043001,360.0,470607,1.33108483907724,103.912899551537,607 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470607
4043101,240.0,470610,1.33084879115082,103.912214924772,610 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470610
4045701,2880.0,461023,1.32526177883817,103.922628137628,23 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461023
4045701,2880.0,461023,1.32526177883817,103.922628137628,23 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461023
4045801,870.0,460025,1.32376290096685,103.924155605966,25 CHAI CHEE ROAD ANSAR GARDEN SINGAPORE 460025
4046001,660.0,463807,1.3279979407231,103.92324860169,807C CHAI CHEE ROAD PING YI GREENS SINGAPORE 463807
4046101,480.0,410653,1.33289023437904,103.907466873855,653 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410653
4046201,1320.0,410656,1.33370603793401,103.907540974425,656 JALAN TENAGA LICDO @BEDOK PRESCHOOL TEAM PTE. LTD. SINGAPORE 410656
4046301,720.0,410658,1.33355240428878,103.906516943919,658 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410658
4046401,300.0,410660,1.33439330245996,103.906741799858,660 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410660
4046601,60.0,464029,1.32395813360222,103.936341250384,29 NEW UPPER CHANGI ROAD SINGAPORE 464029
4047501,2160.0,510640,1.37578465528493,103.94043022067,640 PASIR RIS DRIVE 1 SINGAPORE 510640
4048001,5760.0,510234,1.37328803650135,103.961830001962,234 PASIR RIS DRIVE 4 SINGAPORE 510234
4048601,60.0,510447,1.37084205506613,103.957860588609,447 PASIR RIS DRIVE 6 SINGAPORE 510447
4049401,60.0,510126,1.36548783115926,103.955273377381,126 PASIR RIS STREET 11 SINGAPORE 510126
4049501,1500.0,510128,1.36607200208533,103.955614245139,128 PASIR RIS STREET 11 SINGAPORE 510128
4049601,540.0,510135,1.36454232817849,103.957472438655,135 PASIR RIS STREET 11 SINGAPORE 510135
4049801,1560.0,510103,1.36769508123853,103.958404209993,103 PASIR RIS STREET 12 SINGAPORE 510103
4050201,6000.0,510230,1.37289372103764,103.961153966738,230 PASIR RIS STREET 21 HDB PUBLIC SHELTERS SINGAPORE 510230
4051601,600.0,510776,1.37461117497015,103.937175821555,776 PASIR RIS STREET 71 SINGAPORE 510776
4052001,2520.0,521167,1.34356565862111,103.959402041657,167A SIMEI LANE PARC LUMIERE SINGAPORE 521167
4052401,3120.0,520124,1.34630712931251,103.953375789945,124 SIMEI STREET 1 SINGAPORE 520124
4052702,240.0,520146,1.34464143544848,103.955916773177,146 SIMEI STREET 2 SINGAPORE 520146
4052801,4650.0,520228,1.34255218902353,103.95604089383,228 SIMEI STREET 4 SINGAPORE 520228
4052901,1440.0,520228,1.34255218902353,103.95604089383,228 SIMEI STREET 4 SINGAPORE 520228
4053401,5760.0,520804,1.34574956989375,103.937371558302,804 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520804
4053501,720.0,520810,1.34645463315474,103.936611366113,810 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520810
4053601,60.0,520907,1.35061228147276,103.939397414558,907 TAMPINES AVENUE 4 TAMPINES PALMSVILLE SINGAPORE 520907
4053701,720.0,520909,1.35019740098746,103.939407095255,909 TAMPINES AVENUE 4 TAMPINES PALMSVILLE SINGAPORE 520909
4054301,300.0,520487,1.35955232501323,103.957815539193,487A TAMPINES AVENUE 9 HDB PUBLIC SHELTERS SINGAPORE 520487
4054701,1440.0,521524,1.35835090076118,103.938908850193,524A TAMPINES CENTRAL 7 SKOOL4KIDZ CENTRE SINGAPORE 521524
4055001,120.0,523609,1.3636897807061,103.936514982808,609C TAMPINES NORTH DRIVE 1 TAMPINES GREENWEAVE SINGAPORE 523609
4055201,1200.0,521101,1.34740034584157,103.945294915705,101 TAMPINES STREET 11 SINGAPORE 521101
4055301,360.0,520103,1.34769662535556,103.946229920882,103 TAMPINES STREET 11 SINGAPORE 520103
4055501,1440.0,521112,1.34629831386768,103.94750621688,112 TAMPINES STREET 11 PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT 112 (CC) SINGAPORE 521112
4055701,120.0,521139,1.34616073984853,103.944509228,139 TAMPINES STREET 11 SINGAPORE 521139
4055801,240.0,521156,1.35162194359965,103.945090000876,156 TAMPINES STREET 12 SINGAPORE 521156
4056001,240.0,521161,1.35000084839602,103.945978324355,161 TAMPINES STREET 12 SINGAPORE 521161
4056301,8640.0,521165,1.34925962313654,103.945859451023,165 TAMPINES STREET 12 SINGAPORE 521165
4056501,8640.0,520236,1.35590516879669,103.947447486706,236 TAMPINES STREET 21 SINGAPORE 520236
4057701,60.0,520215,1.35466443138885,103.953165900686,215 TAMPINES STREET 23 SINGAPORE 520215
4058401,9360.0,520358,1.35447447231424,103.961004154469,358 TAMPINES STREET 33 PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 358 (KN) SINGAPORE 520358
4058801,600.0,520424,1.3574700321204,103.948217690385,424 TAMPINES STREET 41 SUN PLAZA GARDENS SINGAPORE 520424
4059001,1200.0,520431,1.35958483033608,103.950730740317,431 TAMPINES STREET 41 SINGAPORE 520431
4059101,1800.0,520432,1.35888694800141,103.950533988949,432 TAMPINES STREET 41 PCS TAMPINES CENTRE SINGAPORE 520432
4059501,6240.0,526450,1.35792801646925,103.953020770178,450F TAMPINES STREET 42 SINGAPORE 526450
4059601,120.0,520459,1.35836507850491,103.954080977461,459 TAMPINES STREET 42 SINGAPORE 520459
4059901,2400.0,525494,1.36421531545345,103.953511202271,494E TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 525494
4060001,3120.0,524495,1.3640424824533,103.952424391016,495E TAMPINES STREET 43 SINGAPORE 524495
4060101,4320.0,521489,1.36132334023489,103.95746980781,489B TAMPINES STREET 45 SINGAPORE 521489
4060201,1200.0,528494,1.36368314068034,103.95499248871,494H TAMPINES STREET 45 TAMPINES GREENEDGE SINGAPORE 528494
4060401,2340.0,526497,1.35964878769781,103.959908216319,497H TAMPINES STREET 45 HDB PUBLIC SHELTERS SINGAPORE 526497
4060501,240.0,523498,1.36148618155639,103.959056255163,498E TAMPINES STREET 45 SINGAPORE 523498
4060701,360.0,524605,1.36179025953788,103.935871959816,605D TAMPINES STREET 61 TAMPINES GREENRIDGES SINGAPORE 524605
4060901,360.0,520709,1.35798965118265,103.937435186474,709 TAMPINES STREET 71 TAMPINES STARLIGHT SINGAPORE 520709
4061301,180.0,520742,1.35958874830961,103.933361011699,742 TAMPINES STREET 72 TAMPINES GREEN VALE SINGAPORE 520742
4061401,540.0,520742,1.35958874830961,103.933361011699,742 TAMPINES STREET 72 TAMPINES GREEN VALE SINGAPORE 520742
4062001,180.0,520898,1.3472811716457,103.934756968904,898 TAMPINES STREET 81 TAMPINES POLYVIEW SINGAPORE 520898
4062301,60.0,522842,1.35132561986977,103.936921079502,842B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522842
4062701,4320.0,522874,1.3542711249531,103.930267258528,874B TAMPINES STREET 85 TAMPINES GREENFLORA SINGAPORE 522874
4062801,450.0,523874,1.35400040425842,103.930940838158,874C TAMPINES STREET 85 TAMPINES GREENFLORA SINGAPORE 523874
4063101,1800.0,520921,1.34829167331945,103.940744738218,921 TAMPINES STREET 91 TAMPINES PALMSVILLE SINGAPORE 520921
4063201,1200.0,520921,1.34829167331945,103.940744738218,921 TAMPINES STREET 91 TAMPINES PALMSVILLE SINGAPORE 520921
4063301,120.0,520926,1.34601425203044,103.940985246396,926 TAMPINES STREET 91 TAMPINES PALMSPRING SINGAPORE 520926
4063401,12720.0,520928,1.34597336332087,103.940210611577,928 TAMPINES STREET 91 TAMPINES PALMSPRING SINGAPORE 520928
4063501,90.0,520933,1.34524172287507,103.939098694607,933 TAMPINES STREET 91 TAMPINES PALMSPRING SINGAPORE 520933
4063601,960.0,520935,1.34574577748224,103.941348203942,935 TAMPINES STREET 91 NKF DIALYSIS CENTRE TAMPINES SINGAPORE 520935
4063701,240.0,560218,1.36511907555698,103.841742483384,218 ANG MO KIO AVENUE 1 THYE HUA KWAN EDUCARE CENTRE (ANG MO KIO) SINGAPORE 560218
4063801,330.0,560218,1.36511907555698,103.841742483384,218 ANG MO KIO AVENUE 1 THYE HUA KWAN EDUCARE CENTRE (ANG MO KIO) SINGAPORE 560218
4063901,900.0,560221,1.36637938294119,103.839482297653,221 ANG MO KIO AVENUE 1 SINGAPORE 560221
4064901,180.0,560333,1.3613425564061,103.851698621454,333 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560333
4065001,1200.0,560335,1.36320996798464,103.850690597254,335 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560335
4065101,540.0,560405,1.36157912717139,103.853805386957,405 ANG MO KIO AVENUE 10 SINGAPORE 560405
4065701,600.0,560462,1.36695558620194,103.858031320467,462 ANG MO KIO AVENUE 10 SINGAPORE 560462
4066901,900.0,560129,1.36989498895756,103.842059049722,129 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560129
4067001,450.0,560129,1.36989498895756,103.842059049722,129 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560129
4067101,2880.0,560130,1.37039791675237,103.841878840032,130 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560130
4067201,240.0,560229,1.36907645907976,103.838228660084,229 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560229
4067401,1200.0,560233,1.36754924977907,103.836740628478,233 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560233
4067601,1200.0,560244,1.3672797238318,103.834626064665,244 ANG MO KIO AVENUE 3 SINGAPORE 560244
4067701,420.0,560245,1.36768706259191,103.834747335102,245 ANG MO KIO AVENUE 3 SINGAPORE 560245
